,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1559142035.0,844,542925097,5,2
1,1559142040.0,0,898129920,5,1
2,1559142045.0,0,905912320,5,1
3,1559142050.0,0,900751360,5,1
4,1559142055.0,0,895303680,5,1
5,1559142060.0,0,891822080,5,1
6,1559142065.0,0,889896960,5,1
7,1559142070.0,0,892190720,5,1
8,1559142075.0,0,903618560,5,1
9,1559142080.0,0,905052160,5,1
10,1559142085.0,0,905011200,5,1
11,1559142090.0,0,891412480,5,1
12,1559142095.0,0,889487360,5,1
13,1559142100.0,0,903290880,5,1
14,1559142105.0,0,890880000,5,1
15,1559142110.0,1679262,902430765,6,3
16,1559142115.0,0,909312000,6,1
17,1559142120.0,0,908738560,6,1
18,1559142125.0,0,907591680,6,1
19,1559142130.0,0,909516800,6,1
20,1559142135.0,0,909434880,6,1
21,1559142140.0,0,910131200,6,1
22,1559142145.0,0,911605760,6,1
23,1559142150.0,0,910172160,6,1
24,1559142155.0,0,219381940,6,1
25,1559142160.0,0,0,6,0
26,1559142165.0,0,0,6,0
27,1559142170.0,0,0,6,0
28,1559142175.0,0,0,6,0
29,1559142180.0,0,0,6,0
30,1559142185.0,0,0,6,0
31,1559142190.0,0,0,6,0
32,1559142195.0,0,0,6,0
33,1559142200.0,0,0,6,0
34,1559142205.0,0,0,6,0
35,1559142210.0,0,0,6,0
36,1559142215.0,0,0,6,0
37,1559142220.0,0,0,6,0
38,1559142225.0,0,0,6,0
39,1559142230.0,0,0,6,0
40,1559142235.0,0,0,6,0
41,1559142240.0,0,0,6,0
42,1559142245.0,0,0,6,0
43,1559142250.0,0,0,6,0
44,1559142255.0,0,0,6,0
45,1559142260.0,0,0,6,0
46,1559142265.0,0,0,6,0
47,1559142270.0,0,0,6,0
48,1559142275.0,0,0,6,0
49,1559142280.0,0,0,6,0
50,1559142285.0,0,0,6,0
51,1559142290.0,0,0,6,0
52,1559142295.0,0,0,6,0
53,1559142300.0,0,0,6,0
54,1559142305.0,0,0,6,0
55,1559142310.0,0,0,6,0
56,1559142315.0,0,0,6,0
57,1559142320.0,0,0,6,0
58,1559142325.0,0,0,6,0
59,1559142330.0,0,0,6,0
60,1559142335.0,0,0,6,0
61,1559142340.0,0,0,6,0
62,1559142345.0,0,0,6,0
63,1559142350.0,0,0,6,0
64,1559142355.0,0,0,6,0
65,1559142360.0,0,0,6,0
66,1559142365.0,0,0,6,0
67,1559142370.0,0,0,6,0
68,1559142375.0,0,0,6,0
69,1559142380.0,0,0,6,0
70,1559142385.0,0,0,6,0
71,1559142390.0,0,0,6,0
72,1559142395.0,0,0,6,0
73,1559142400.0,0,0,6,0
74,1559142405.0,0,0,6,0
75,1559142410.0,0,0,6,0
76,1559142415.0,0,0,6,0
77,1559142420.0,0,0,6,0
78,1559142425.0,0,0,6,0
79,1559142430.0,0,0,6,0
80,1559142435.0,0,0,6,0
81,1559142440.0,0,0,6,0
82,1559142445.0,0,0,6,0
83,1559142450.0,0,0,6,0
84,1559142455.0,0,0,6,0
85,1559142460.0,0,0,6,0
86,1559142465.0,0,0,6,0
87,1559142470.0,0,0,6,0
88,1559142475.0,0,0,6,0
89,1559142480.0,0,0,6,0
90,1559142485.0,0,0,6,0
91,1559142490.0,0,0,6,0
92,1559142495.0,0,0,6,0
93,1559142500.0,0,0,6,0
94,1559142505.0,0,0,6,0
95,1559142510.0,0,0,6,0
96,1559142515.0,0,603955498,6,1
97,1559142520.0,0,880721920,6,1
98,1559142525.0,0,905052160,6,1
99,1559142530.0,0,909721600,6,1
100,1559142535.0,0,910049280,6,1
101,1559142540.0,0,909762560,6,1
102,1559142545.0,0,908042240,6,1
103,1559142550.0,0,907878400,6,1
104,1559142555.0,0,907632640,6,1
105,1559142560.0,0,907673600,6,1
106,1559142565.0,0,909312000,6,1
107,1559142570.0,0,907468800,6,1
108,1559142575.0,0,906199040,6,1
109,1559142580.0,0,909680640,6,1
110,1559142585.0,0,907468800,6,1
111,1559142590.0,0,907550720,6,1
112,1559142595.0,0,907673600,6,1
113,1559142600.0,0,909393920,6,1
114,1559142605.0,0,905871360,6,1
115,1559142610.0,0,907796480,6,1
116,1559142615.0,0,908124160,6,1
117,1559142620.0,0,907960320,6,1
118,1559142625.0,0,908042240,6,1
119,1559142630.0,0,909271040,6,1
120,1559142635.0,0,905953280,6,1
121,1559142640.0,0,907427840,6,1
122,1559142645.0,0,906731520,6,1
123,1559142650.0,0,908492800,6,1
124,1559142655.0,0,908451840,6,1
125,1559142660.0,0,908247040,6,1
126,1559142665.0,0,908328960,6,1
127,1559142670.0,0,908902400,6,1
128,1559142675.0,0,910131200,6,1
129,1559142680.0,0,908533760,6,1
130,1559142685.0,0,908861440,6,1
131,1559142690.0,0,906608640,6,1
132,1559142695.0,0,910786560,6,1
133,1559142700.0,0,907878400,6,1
134,1559142705.0,0,907345920,6,1
135,1559142710.0,0,910254080,6,1
136,1559142715.0,0,908697600,6,1
137,1559142720.0,0,906649600,6,1
138,1559142725.0,0,908615680,6,1
139,1559142730.0,0,910663680,6,1
140,1559142735.0,0,908328960,6,1
141,1559142740.0,0,908451840,6,1
142,1559142745.0,0,908492800,6,1
143,1559142750.0,0,906158080,6,1
144,1559142755.0,0,908697600,6,1
145,1559142760.0,0,910213120,6,1
146,1559142765.0,0,908861440,6,1
147,1559142770.0,0,908738560,6,1
148,1559142775.0,0,908410880,6,1
149,1559142780.0,0,907018240,6,1
150,1559142785.0,0,909107200,6,1
151,1559142790.0,0,910581760,6,1
152,1559142795.0,0,908533760,6,1
153,1559142800.0,0,908656640,6,1
154,1559142805.0,0,897884340,6,1
155,1559142810.0,0,0,6,0
156,1559142815.0,0,0,6,0
157,1559142820.0,0,0,6,0
158,1559142825.0,0,0,6,0
159,1559142830.0,0,0,6,0
160,1559142835.0,0,0,6,0
161,1559142840.0,0,0,6,0
162,1559142845.0,0,0,6,0
163,1559142850.0,0,0,6,0
164,1559142855.0,0,0,6,0
165,1559142860.0,0,0,6,0
166,1559142865.0,0,0,6,0
167,1559142870.0,0,0,6,0
168,1559142875.0,0,0,6,0
169,1559142880.0,0,0,6,0
170,1559142885.0,0,0,6,0
171,1559142890.0,0,0,6,0
172,1559142895.0,0,0,6,0
173,1559142900.0,0,0,6,0
174,1559142905.0,0,0,6,0
175,1559142910.0,0,0,6,0
176,1559142915.0,0,0,6,0
177,1559142920.0,0,0,6,0
178,1559142925.0,0,0,6,0
179,1559142930.0,0,0,6,0
180,1559142935.0,0,0,6,0
181,1559142940.0,0,0,6,0
182,1559142945.0,0,0,6,0
183,1559142950.0,0,0,6,0
184,1559142955.0,0,0,6,0
185,1559142960.0,0,0,6,0
186,1559142965.0,0,0,6,0
187,1559142970.0,0,0,6,0
188,1559142975.0,0,0,6,0
189,1559142980.0,0,0,6,0
190,1559142985.0,0,0,6,0
191,1559142990.0,0,0,6,0
192,1559142995.0,0,0,6,0
193,1559143000.0,0,0,6,0
194,1559143005.0,0,0,6,0
195,1559143010.0,0,0,6,0
196,1559143015.0,0,0,6,0
197,1559143020.0,0,0,6,0
198,1559143025.0,0,0,6,0
199,1559143030.0,0,0,6,0
200,1559143035.0,0,0,6,0
201,1559143040.0,0,0,6,0
202,1559143045.0,0,0,6,0
203,1559143050.0,0,0,6,0
204,1559143055.0,0,0,6,0
205,1559143060.0,0,0,6,0
206,1559143065.0,0,0,6,0
207,1559143070.0,0,0,6,0
208,1559143075.0,0,0,6,0
209,1559143080.0,0,0,6,0
210,1559143085.0,0,0,6,0
211,1559143090.0,0,0,6,0
212,1559143095.0,0,0,6,0
213,1559143100.0,0,0,6,0
214,1559143105.0,0,0,6,0
215,1559143110.0,0,0,6,0
216,1559143115.0,0,0,6,0
217,1559143120.0,0,0,6,0
218,1559143125.0,0,0,6,0
219,1559143130.0,0,0,6,0
220,1559143135.0,0,0,6,0
221,1559143140.0,0,0,6,0
222,1559143145.0,0,0,6,0
223,1559143150.0,0,0,6,0
224,1559143155.0,0,0,6,0
225,1559143160.0,0,0,6,0
226,1559143165.0,0,6226218,6,1
227,1559143170.0,0,909762560,6,1
228,1559143175.0,0,912179200,6,1
229,1559143180.0,0,911851520,6,1
230,1559143185.0,0,912261120,6,1
231,1559143190.0,0,912588800,6,1
232,1559143195.0,0,910663680,6,1
233,1559143200.0,0,912097280,6,1
234,1559143205.0,0,910049280,6,1
235,1559143210.0,0,910704640,6,1
236,1559143215.0,0,910540800,6,1
237,1559143220.0,0,910663680,6,1
238,1559143225.0,0,908615680,6,1
239,1559143230.0,0,911523840,6,1
240,1559143235.0,0,910049280,6,1
241,1559143240.0,0,910008320,6,1
242,1559143245.0,0,909803520,6,1
243,1559143250.0,0,909885440,6,1
244,1559143255.0,0,908124160,6,1
245,1559143260.0,0,911646720,6,1
246,1559143265.0,0,910008320,6,1
247,1559143270.0,0,910458880,6,1
248,1559143275.0,0,910458880,6,1
249,1559143280.0,0,910336000,6,1
250,1559143285.0,0,908533760,6,1
251,1559143290.0,0,911360000,6,1
252,1559143295.0,0,910254080,6,1
253,1559143300.0,0,910376960,6,1
254,1559143305.0,0,910499840,6,1
255,1559143310.0,0,910049280,6,1
256,1559143315.0,0,908492800,6,1
257,1559143320.0,0,911523840,6,1
258,1559143325.0,0,910090240,6,1
259,1559143330.0,0,909680640,6,1
260,1559143335.0,0,909762560,6,1
261,1559143340.0,0,909926400,6,1
262,1559143345.0,0,907509760,6,1
263,1559143350.0,0,910909440,6,1
264,1559143355.0,0,910090240,6,1
265,1559143360.0,0,909639680,6,1
266,1559143365.0,0,909844480,6,1
267,1559143370.0,0,909762560,6,1
268,1559143375.0,0,908124160,6,1
269,1559143380.0,0,911523840,6,1
270,1559143385.0,0,911810560,6,1
271,1559143390.0,0,909926400,6,1
272,1559143395.0,0,910295040,6,1
273,1559143400.0,0,909967360,6,1
274,1559143405.0,0,907591680,6,1
275,1559143410.0,0,909844480,6,1
276,1559143415.0,0,911523840,6,1
277,1559143420.0,0,911687680,6,1
278,1559143425.0,0,910049280,6,1
279,1559143430.0,0,909066240,6,1
280,1559143435.0,0,908001280,6,1
281,1559143440.0,0,910090240,6,1
282,1559143445.0,0,910008320,6,1
283,1559143450.0,0,911482880,6,1
284,1559143455.0,0,909885440,6,1
285,1559143460.0,0,448307380,6,1
286,1559143465.0,0,0,6,0
287,1559143470.0,0,0,6,0
288,1559143475.0,0,0,6,0
289,1559143480.0,0,0,6,0
290,1559143485.0,0,0,6,0
291,1559143490.0,0,0,6,0
292,1559143495.0,0,0,6,0
293,1559143500.0,0,0,6,0
294,1559143505.0,0,0,6,0
295,1559143510.0,0,0,6,0
296,1559143515.0,0,0,6,0
297,1559143520.0,0,0,6,0
298,1559143525.0,0,0,6,0
299,1559143530.0,0,0,6,0
300,1559143535.0,0,0,6,0
301,1559143540.0,0,0,6,0
302,1559143545.0,0,0,6,0
303,1559143550.0,0,0,6,0
304,1559143555.0,0,0,6,0
305,1559143560.0,0,0,6,0
306,1559143565.0,0,0,6,0
307,1559143570.0,0,0,6,0
308,1559143575.0,0,0,6,0
309,1559143580.0,0,0,6,0
310,1559143585.0,0,0,6,0
311,1559143590.0,0,0,6,0
312,1559143595.0,0,0,6,0
313,1559143600.0,0,0,6,0
314,1559143605.0,0,0,6,0
315,1559143610.0,0,0,6,0
316,1559143615.0,0,0,6,0
317,1559143620.0,0,0,6,0
318,1559143625.0,0,0,6,0
319,1559143630.0,0,0,6,0
320,1559143635.0,0,0,6,0
321,1559143640.0,0,0,6,0
322,1559143645.0,0,0,6,0
323,1559143650.0,0,0,6,0
324,1559143655.0,0,0,6,0
325,1559143660.0,0,0,6,0
326,1559143665.0,0,0,6,0
327,1559143670.0,0,0,6,0
328,1559143675.0,0,0,6,0
329,1559143680.0,0,0,6,0
330,1559143685.0,0,0,6,0
331,1559143690.0,0,0,6,0
332,1559143695.0,0,0,6,0
333,1559143700.0,0,0,6,0
334,1559143705.0,0,0,6,0
335,1559143710.0,0,0,6,0
336,1559143715.0,0,0,6,0
337,1559143720.0,0,0,6,0
338,1559143725.0,0,0,6,0
339,1559143730.0,0,0,6,0
340,1559143735.0,0,0,6,0
341,1559143740.0,0,0,6,0
342,1559143745.0,0,0,6,0
343,1559143750.0,0,0,6,0
344,1559143755.0,0,0,6,0
345,1559143760.0,0,0,6,0
346,1559143765.0,0,0,6,0
347,1559143770.0,0,0,6,0
348,1559143775.0,0,0,6,0
349,1559143780.0,0,0,6,0
350,1559143785.0,0,0,6,0
351,1559143790.0,0,0,6,0
352,1559143795.0,0,0,6,0
353,1559143800.0,0,0,6,0
354,1559143805.0,0,0,6,0
355,1559143810.0,0,0,6,0
356,1559143815.0,0,0,6,0
357,1559143820.0,0,456253737,6,1
358,1559143825.0,0,909967360,6,1
359,1559143830.0,0,909926400,6,1
360,1559143835.0,0,910131200,6,1
361,1559143840.0,0,910008320,6,1
362,1559143845.0,0,910499840,6,1
363,1559143850.0,0,907632640,6,1
364,1559143855.0,0,907468800,6,1
365,1559143860.0,0,907755520,6,1
366,1559143865.0,0,909844480,6,1
367,1559143870.0,0,908083200,6,1
368,1559143875.0,0,908083200,6,1
369,1559143880.0,0,906240000,6,1
370,1559143885.0,0,908328960,6,1
371,1559143890.0,0,908533760,6,1
372,1559143895.0,0,909885440,6,1
373,1559143900.0,0,908042240,6,1
374,1559143905.0,0,908410880,6,1
375,1559143910.0,0,906485760,6,1
376,1559143915.0,0,907837440,6,1
377,1559143920.0,0,908206080,6,1
378,1559143925.0,0,909762560,6,1
379,1559143930.0,0,908410880,6,1
380,1559143935.0,0,908328960,6,1
381,1559143940.0,0,149872867,6,2
382,1559143945.0,0,0,3,0
383,1559143950.0,0,0,3,0
384,1559143955.0,0,0,3,0
